ID,Title,Price,Miles,Location,Market Price
a1,2019 BMW X5 xDrive40i AWD,40977,51852,"Milwaukee, WI",$1619 below market
a2,2020 Jeep Gladiator Rubicon Crew Cab 4WD,45989,34678,"Johnson Creek, WI",$227 below market
a3,2020 Chrysler Pacifica Touring L FWD,22590,74716,"Waukesha, WI",$1818 below market
a4,2016 Ford F-150 XLT SuperCrew 4WD,23999,91455,"Random Lake, WI",$2500 below market
a5,2022 Chevrolet Equinox LT FWD with 1LT,25500,11885,"Waukesha, WI",$1720 below market
a6,2022 Ford F-150 XLT SuperCrew 4WD,44995,23202,"Plymouth, WI",$4813 below market
a7,2021 Ford F-150 XLT SuperCrew 4WD,40995,12652,"Plymouth, WI",$3773 below market
a8,2017 Jeep Wrangler Unlimited Sport 4WD,28264,29282,"Greenfield, WI",$2328 below market
a9,2007 Chevrolet Silverado 1500 1LT Extended Cab 4WD,4500,201000,"Jackson, WI",$2231 below market
a10,2021 Jeep Grand Cherokee L Summit Reserve 4WD,47999,32695,"West Allis, WI",$3854 below market
a11,2020 Ford Ranger XL SuperCab 4WD,19580,133189,"Watertown, WI",$2291 below market
a12,2020 Chevrolet Equinox 2.0T LT AWD,21895,40548,"Milwaukee, WI",$2144 below market
a13,2018 Chevrolet Camaro 1LT Coupe RWD,23395,47519,"Milwaukee, WI",$2160 below market
a14,2022 Ford Bronco Outer Banks Advanced 4-Door 4WD,56900,14446,"West Bend, WI",$5246 below market
a15,2020 Ford F-150 XLT SuperCrew 4WD,29789,67136,"Gurnee, IL",$4872 below market
a16,2018 Ford Escape SEL AWD,16899,63169,"Gurnee, IL",$2596 below market
a17,2022 GMC Terrain SLE AWD,27000,7826,"Plymouth, WI",$3568 below market
a18,2022 GMC Terrain SLE AWD,27000,19214,"Plymouth, WI",$2606 below market
a19,2019 Toyota Prius L Eco FWD,23726,40300,"Fox Lake, IL",$1075 below market
a20,2019 Lexus ES Hybrid 300h FWD,38000,26176,"Brookfield, WI",$1425 below market
a21,2021 Jeep Grand Cherokee Summit 4WD,46995,15097,"Milwaukee, WI",$2796 below market
a22,2019 Kia Rio S FWD,11400,90785,"Gurnee, IL",$2032 below market
a23,2021 Jeep Grand Cherokee Laredo X RWD,27507,35173,"Gurnee, IL",$5382 below market
a24,2015 Chevrolet Camaro 2SS Convertible RWD,27999,39350,"Saukville, WI",$2487 below market
a25,2021 Chevrolet Silverado 1500 LT Trail Boss Crew Cab 4WD,45993,22359,"Cedarburg, WI",$2748 below market
a26,2022 Chevrolet Express Chassis 3500 Cutaway 177,49900,7621,"Cedarburg, WI",$4248 below market
a27,2022 Chevrolet Silverado 1500 RST Crew Cab 4WD,50744,12165,"Cedarburg, WI",$3037 below market
a28,2021 Volkswagen Tiguan SE 4Motion,26713,22075,"Milwaukee, WI",$2034 below market
a29,2021 Volkswagen Atlas V6 SE R-Line 4Motion with Technology,35288,42879,"Milwaukee, WI",$1715 below market
a30,2022 Volkswagen ID.4 Pro S RWD,34955,3794,"Milwaukee, WI",$2871 below market
a31,2023 Volkswagen Golf R 2.0T 4Motion AWD,50725,1916,"Milwaukee, WI",$3623 below market
a32,2020 Porsche Taycan Turbo AWD,93988,32700,"Milwaukee, WI",$8725 below market
a33,2020 Kia Optima SE FWD,19999,30085,"Waukegan, IL",$2662 below market
a34,2022 Toyota Camry Hybrid LE FWD,29999,27055,"Waukegan, IL",$1926 below market
a35,2021 Cadillac XT4 Sport AWD,34999,17477,"Saukville, WI",$3290 below market
a36,2021 Honda Accord Hybrid Touring FWD,30500,24401,"Gurnee, IL",$3262 below market
a37,2016 Nissan Rogue S FWD,9990,101100,"Gurnee, IL",$3097 below market
a38,2021 Ford Explorer Limited AWD,34985,41540,"Watertown, WI",$2237 below market
a39,2018 Toyota Tundra 1794 Edition CrewMax 5.7L 4WD,39995,59789,"Milwaukee, WI",$1858 below market
a40,2022 Chrysler Pacifica Touring L FWD,28997,47928,"Waukesha, WI",$4199 below market
a41,2020 Ford Expedition Limited 4WD,45990,58135,"Milwaukee, WI",$406 below market
a42,2016 Ford F-150 XLT SuperCrew 4WD,23999,91455,"Random Lake, WI",$2500 below market
a43,2022 Chevrolet Equinox LT FWD with 1LT,25500,11885,"Waukesha, WI",$1720 below market
a44,2022 Ford F-150 XLT SuperCrew 4WD,44995,23202,"Plymouth, WI",$4813 below market
a45,2021 Ford F-150 XLT SuperCrew 4WD,40995,12652,"Plymouth, WI",$3773 below market
a46,2017 Jeep Wrangler Unlimited Sport 4WD,28264,29282,"Greenfield, WI",$2328 below market
a47,2007 Chevrolet Silverado 1500 1LT Extended Cab 4WD,4500,201000,"Jackson, WI",$2231 below market
a48,2021 Jeep Grand Cherokee L Summit Reserve 4WD,47999,32695,"West Allis, WI",$3854 below market
a49,2020 Ford Ranger XL SuperCab 4WD,19580,133189,"Watertown, WI",$2291 below market
a50,2020 Chevrolet Equinox 2.0T LT AWD,21895,40548,"Milwaukee, WI",$2144 below market
a51,2018 Chevrolet Camaro 1LT Coupe RWD,23395,47519,"Milwaukee, WI",$2160 below market
a52,2022 Ford Bronco Outer Banks Advanced 4-Door 4WD,56900,14446,"West Bend, WI",$5246 below market
a53,2020 Ford F-150 XLT SuperCrew 4WD,29789,67136,"Gurnee, IL",$4872 below market
a54,2018 Ford Escape SEL AWD,16899,63169,"Gurnee, IL",$2596 below market
a55,2022 GMC Terrain SLE AWD,27000,7826,"Plymouth, WI",$3568 below market
a56,2022 GMC Terrain SLE AWD,27000,19214,"Plymouth, WI",$2606 below market
a57,2017 Lexus RX 350 F Sport AWD,26995,114408,"Watertown, WI",$679 below market
a58,2021 BMW X1 xDrive28i AWD,29994,46803,"Milwaukee, WI",$1848 below market
a59,2016 Jeep Compass Sport,10426,92988,"Fox Lake, IL",$2131 below market
a60,2019 Chevrolet Silverado 1500 LT Crew Cab 4WD,36522,53958,"Waukesha, WI",$979 below market
a61,2021 Jeep Grand Cherokee Laredo X RWD,27507,35173,"Gurnee, IL",$5382 below market
a62,2015 Chevrolet Camaro 2SS Convertible RWD,27999,39350,"Saukville, WI",$2487 below market
a63,2021 Chevrolet Silverado 1500 LT Trail Boss Crew Cab 4WD,45993,22359,"Cedarburg, WI",$2748 below market
a64,2022 Chevrolet Express Chassis 3500 Cutaway 177,49900,7621,"Cedarburg, WI",$4248 below market
a65,2022 Chevrolet Silverado 1500 RST Crew Cab 4WD,50744,12165,"Cedarburg, WI",$3037 below market
a66,2021 Volkswagen Tiguan SE 4Motion,26713,22075,"Milwaukee, WI",$2034 below market
a67,2021 Volkswagen Atlas V6 SE R-Line 4Motion with Technology,35288,42879,"Milwaukee, WI",$1715 below market
a68,2022 Volkswagen ID.4 Pro S RWD,34955,3794,"Milwaukee, WI",$2871 below market
a69,2023 Volkswagen Golf R 2.0T 4Motion AWD,50725,1916,"Milwaukee, WI",$3623 below market
a70,2020 Porsche Taycan Turbo AWD,93988,32700,"Milwaukee, WI",$8725 below market
a71,2020 Kia Optima SE FWD,19999,30085,"Waukegan, IL",$2662 below market
a72,2022 Toyota Camry Hybrid LE FWD,29999,27055,"Waukegan, IL",$1926 below market
a73,2021 Cadillac XT4 Sport AWD,34999,17477,"Saukville, WI",$3290 below market
a74,2021 Honda Accord Hybrid Touring FWD,30500,24401,"Gurnee, IL",$3262 below market
a75,2016 Nissan Rogue S FWD,9990,101100,"Gurnee, IL",$3097 below market
a76,2019 Subaru Outback 2.5i Premium AWD,21300,76088,"Milwaukee, WI",$1362 below market
a77,2018 Jeep Grand Cherokee Overland 4WD,31695,36495,"Milwaukee, WI",$1229 below market
a78,2017 Jeep Renegade Sport,17394,56821,"Milwaukee, WI",$498 above market
a79,2020 GMC Savana Cargo 3500 Extended RWD,38471,43256,"Plymouth, WI",$226 above market
a80,2004 Cadillac XLR RWD,20499,49495,"Brown Deer, WI",$4116 below market
a81,2017 RAM 3500 Laramie Crew Cab LB DRW 4WD,48951,87237,"Milwaukee, WI",$3663 below market
a82,2010 MINI Cooper Base Convertible,5995,94359,"Milwaukee, WI",$2945 below market
a83,2018 Ford Escape S FWD,14995,73707,"Plymouth, WI",$1562 below market
a84,2021 Ford F-150 XLT SuperCrew 4WD,40995,12652,"Plymouth, WI",$3773 below market
a85,2021 Honda Passport Elite AWD,37585,13332,"Milwaukee, WI",$2187 below market
a86,2021 BMW X3 xDrive30e AWD,41965,15637,"Milwaukee, WI",$2672 below market
a87,2020 Ford Ranger XL SuperCab 4WD,19580,133189,"Watertown, WI",$2291 below market
a88,2019 Ford Escape SE AWD,20455,36178,"Kenosha, WI",$1698 below market
a89,2017 Jeep Wrangler Unlimited Sport 4WD,28264,29282,"Greenfield, WI",$2328 below market
a90,2021 Volkswagen Jetta S FWD,18500,41000,"Oostburg, WI",$1613 below market
a91,2019 Mercedes-Benz C-Class C 300 4MATIC AWD,28990,27213,"Oconomowoc, WI",$2571 below market
a92,2015 Chevrolet Camaro 2SS Convertible RWD,27999,39350,"Saukville, WI",$2487 below market
a93,2021 Cadillac XT4 Sport AWD,34999,17477,"Saukville, WI",$3290 below market
a94,2022 Chevrolet Silverado 1500 LT Crew Cab 4WD,40999,3723,"Saukville, WI",$4665 below market
a95,2021 Cadillac XT4 Sport AWD,34999,17477,"Saukville, WI",$3290 below market
a96,2021 Lexus RX 350 AWD,46000,26648,"Brookfield, WI",$545 above market
a97,2021 Honda CR-V SE AWD,27897,44743,"Menomonee Falls, WI",$273 below market
a98,2022 Toyota Corolla Cross LE FWD,27615,33537,"Watertown, WI",$1 above market
a99,2004 Cadillac XLR RWD,20499,49495,"Brown Deer, WI",$4116 below market
a100,2017 RAM 3500 Laramie Crew Cab LB DRW 4WD,48951,87237,"Milwaukee, WI",$3663 below market
a101,2010 MINI Cooper Base Convertible,5995,94359,"Milwaukee, WI",$2945 below market
a102,2018 Ford Escape S FWD,14995,73707,"Plymouth, WI",$1562 below market
a103,2021 Ford F-150 XLT SuperCrew 4WD,40995,12652,"Plymouth, WI",$3773 below market
a104,2021 Honda Passport Elite AWD,37585,13332,"Milwaukee, WI",$2187 below market
a105,2021 BMW X3 xDrive30e AWD,41965,15637,"Milwaukee, WI",$2672 below market
a106,2020 Ford Ranger XL SuperCab 4WD,19580,133189,"Watertown, WI",$2291 below market
a107,2019 Ford Escape SE AWD,20455,36178,"Kenosha, WI",$1698 below market
a108,2017 Jeep Wrangler Unlimited Sport 4WD,28264,29282,"Greenfield, WI",$2328 below market
a109,2021 Volkswagen Jetta S FWD,18500,41000,"Oostburg, WI",$1613 below market
a110,2019 Mercedes-Benz C-Class C 300 4MATIC AWD,28990,27213,"Oconomowoc, WI",$2571 below market
a111,2015 Chevrolet Camaro 2SS Convertible RWD,27999,39350,"Saukville, WI",$2487 below market
a112,2021 Cadillac XT4 Sport AWD,34999,17477,"Saukville, WI",$3290 below market
a113,2022 Chevrolet Silverado 1500 LT Crew Cab 4WD,40999,3723,"Saukville, WI",$4665 below market
a114,2019 Ford Flex SEL AWD,27500,62580,"Kenosha, WI",$1316 above market
a115,2019 Jeep Cherokee Latitude FWD,19600,62763,"Lake Geneva, WI",$90 above market
a116,2020 Chevrolet Silverado 1500 RST Crew Cab 4WD,44999,29966,"Sheboygan, WI",$785 above market
a117,2020 Ford Edge SEL AWD,27500,12616,"Milwaukee, WI",$2984 below market
a118,2004 Cadillac XLR RWD,20499,49495,"Brown Deer, WI",$4116 below market
a119,2017 RAM 3500 Laramie Crew Cab LB DRW 4WD,48951,87237,"Milwaukee, WI",$3663 below market
a120,2010 MINI Cooper Base Convertible,5995,94359,"Milwaukee, WI",$2945 below market
a121,2018 Ford Escape S FWD,14995,73707,"Plymouth, WI",$1562 below market
a122,2021 Ford F-150 XLT SuperCrew 4WD,40995,12652,"Plymouth, WI",$3773 below market
a123,2021 Honda Passport Elite AWD,37585,13332,"Milwaukee, WI",$2187 below market
a124,2021 BMW X3 xDrive30e AWD,41965,15637,"Milwaukee, WI",$2672 below market
a125,2020 Ford Ranger XL SuperCab 4WD,19580,133189,"Watertown, WI",$2291 below market
a126,2019 Ford Escape SE AWD,20455,36178,"Kenosha, WI",$1698 below market
a127,2017 Jeep Wrangler Unlimited Sport 4WD,28264,29282,"Greenfield, WI",$2328 below market
a128,2021 Volkswagen Jetta S FWD,18500,41000,"Oostburg, WI",$1613 below market
a129,2019 Mercedes-Benz C-Class C 300 4MATIC AWD,28990,27213,"Oconomowoc, WI",$2571 below market
a130,2015 Chevrolet Camaro 2SS Convertible RWD,27999,39350,"Saukville, WI",$2487 below market
a131,2021 Cadillac XT4 Sport AWD,34999,17477,"Saukville, WI",$3290 below market
a132,2022 Chevrolet Silverado 1500 LT Crew Cab 4WD,40999,3723,"Saukville, WI",$4665 below market
a133,2021 Chevrolet Camaro 1SS Coupe RWD,47995,8226,"Waukesha, WI",$1561 below market
a134,2021 Chevrolet Colorado ZR2 Crew Cab 4WD,40295,36292,"Milwaukee, WI",$989 below market
a135,2015 Chevrolet Camaro 2SS Convertible RWD,27999,39350,"Saukville, WI",$2487 below market
a136,2022 Ford Bronco Sport Badlands 4WD,36917,5869,"Random Lake, WI",$1590 below market
a137,2017 Chevrolet Sonic Premier Sedan FWD,7950,83829,"Salem, WI",$4331 below market
a138,2019 Volkswagen Golf R AWD,32955,34071,"Fox Lake, IL",$5628 below market
a139,2021 Jeep Wrangler Unlimited Rubicon 392 4WD,63865,10945,"Plymouth, WI",$12419 below market
a140,2013 Honda Odyssey EX-L FWD,7499,169189,"Milwaukee, WI",$3679 below market
a141,2010 MINI Cooper Base Convertible,5995,94359,"Milwaukee, WI",$2945 below market
a142,2018 RAM 1500 Express Crew Cab 4WD,15995,149988,"Milwaukee, WI",$4738 below market
a143,2012 Chevrolet Avalanche LTZ 4WD,10995,134618,"Trevor, WI",$6150 below market
a144,2013 Ford Escape SE AWD,6998,111077,"Milwaukee, WI",$3525 below market
a145,2019 Chevrolet Blazer 3LT AWD,26184,42181,"Milwaukee, WI",$5836 below market
a146,2008 Porsche Cayenne Turbo AWD,9995,118453,"Darien, WI",$6088 below market
a147,2016 Hyundai Veloster Turbo FWD,14395,42120,"Milwaukee, WI",$3502 below market
a148,2018 Lincoln MKX Reserve AWD,23000,50624,"Waukegan, IL",$5709 below market
a149,2017 Chevrolet Bolt EV LT FWD,16995,19441,"Kenosha, WI",$3911 below market
a150,2020 Chevrolet Colorado Z71 Crew Cab 4WD,29990,42778,"Mt Pleasant, WI",$4529 below market
a151,2015 Honda Fit EX-L with Navi,10977,102339,"Jefferson, WI",$3004 below market
a152,2021 Jeep Compass Trailhawk 4WD,23380,61120,"Antioch, IL",$976 below market
a153,2022 Ford Escape Titanium AWD,36600,7061,"Thiensville, WI",$483 above market
a154,2018 RAM 1500 Express Quad Cab 4WD,27499,41101,"Sheboygan, WI",$326 below market
a155,2021 Chrysler Pacifica Hybrid Limited FWD,39800,26215,"Beaver Dam, WI",$808 below market
a156,2004 Cadillac XLR RWD,20499,49495,"Brown Deer, WI",$4116 below market
a157,2017 RAM 3500 Laramie Crew Cab LB DRW 4WD,48951,87237,"Milwaukee, WI",$3663 below market
a158,2010 MINI Cooper Base Convertible,5995,94359,"Milwaukee, WI",$2945 below market
a159,2018 Ford Escape S FWD,14995,73707,"Plymouth, WI",$1562 below market
a160,2021 Ford F-150 XLT SuperCrew 4WD,40995,12652,"Plymouth, WI",$3773 below market
a161,2021 Honda Passport Elite AWD,37585,13332,"Milwaukee, WI",$2187 below market
a162,2021 BMW X3 xDrive30e AWD,41965,15637,"Milwaukee, WI",$2672 below market
a163,2020 Ford Ranger XL SuperCab 4WD,19580,133189,"Watertown, WI",$2291 below market
a164,2019 Ford Escape SE AWD,20455,36178,"Kenosha, WI",$1698 below market
a165,2017 Jeep Wrangler Unlimited Sport 4WD,28264,29282,"Greenfield, WI",$2328 below market
a166,2021 Volkswagen Jetta S FWD,18500,41000,"Oostburg, WI",$1613 below market
a167,2019 Mercedes-Benz C-Class C 300 4MATIC AWD,28990,27213,"Oconomowoc, WI",$2571 below market
a168,2015 Chevrolet Camaro 2SS Convertible RWD,27999,39350,"Saukville, WI",$2487 below market
a169,2021 Cadillac XT4 Sport AWD,34999,17477,"Saukville, WI",$3290 below market
a170,2022 Chevrolet Silverado 1500 LT Crew Cab 4WD,40999,3723,"Saukville, WI",$4665 below market
a171,2017 Ford Expedition XL 4WD,19981,98009,"Oconomowoc, WI",$1064 above market
a172,2019 Chevrolet Silverado 1500 Custom Double Cab 4WD,30995,67560,"Milwaukee, WI",$1211 below market
a173,2022 GMC Sierra 1500 AT4 Crew Cab 4WD,62490,9860,"Burlington, WI",$1401 below market
a174,2022 Ford F-150 XL SuperCrew 4WD,42900,10525,"Kenosha, WI",$1170 below market
a175,2017 Chevrolet Sonic Premier Sedan FWD,7950,83829,"Salem, WI",$4331 below market
a176,2019 Volkswagen Golf R AWD,32955,34071,"Fox Lake, IL",$5628 below market
a177,2021 Jeep Wrangler Unlimited Rubicon 392 4WD,63865,10945,"Plymouth, WI",$12419 below market
a178,2013 Honda Odyssey EX-L FWD,7499,169189,"Milwaukee, WI",$3679 below market
a179,2010 MINI Cooper Base Convertible,5995,94359,"Milwaukee, WI",$2945 below market
a180,2018 RAM 1500 Express Crew Cab 4WD,15995,149988,"Milwaukee, WI",$4738 below market
a181,2012 Chevrolet Avalanche LTZ 4WD,10995,134618,"Trevor, WI",$6150 below market
a182,2013 Ford Escape SE AWD,6998,111077,"Milwaukee, WI",$3525 below market
a183,2019 Chevrolet Blazer 3LT AWD,26184,42181,"Milwaukee, WI",$5836 below market
a184,2008 Porsche Cayenne Turbo AWD,9995,118453,"Darien, WI",$6088 below market
a185,2016 Hyundai Veloster Turbo FWD,14395,42120,"Milwaukee, WI",$3502 below market
a186,2018 Lincoln MKX Reserve AWD,23000,50624,"Waukegan, IL",$5709 below market
a187,2017 Chevrolet Bolt EV LT FWD,16995,19441,"Kenosha, WI",$3911 below market
a188,2020 Chevrolet Colorado Z71 Crew Cab 4WD,29990,42778,"Mt Pleasant, WI",$4529 below market
a189,2015 Honda Fit EX-L with Navi,10977,102339,"Jefferson, WI",$3004 below market
a190,2018 Toyota RAV4 Hybrid Limited AWD,25795,81176,"West Bend, WI",$630 below market
a191,2020 Ford F-150 Lariat SuperCrew 4WD,45989,28173,"Milwaukee, WI",$2365 below market
a192,2022 Honda CR-V EX AWD,30421,14190,"West Bend, WI",$1040 below market
a193,2023 Porsche Macan T AWD,64933,3086,"Milwaukee, WI",$1916 below market
a194,2021 Jeep Grand Cherokee Laredo X RWD,27507,35173,"Gurnee, IL",$5382 below market
a195,2015 Chevrolet Camaro 2SS Convertible RWD,27999,39350,"Saukville, WI",$2487 below market
a196,2021 Chevrolet Silverado 1500 LT Trail Boss Crew Cab 4WD,45993,22359,"Cedarburg, WI",$2748 below market
a197,2022 Chevrolet Express Chassis 3500 Cutaway 177,49900,7621,"Cedarburg, WI",$4248 below market
a198,2022 Chevrolet Silverado 1500 RST Crew Cab 4WD,50744,12165,"Cedarburg, WI",$3037 below market
a199,2021 Volkswagen Tiguan SE 4Motion,26713,22075,"Milwaukee, WI",$2034 below market
a200,2021 Volkswagen Atlas V6 SE R-Line 4Motion with Technology,35288,42879,"Milwaukee, WI",$1715 below market
a201,2022 Volkswagen ID.4 Pro S RWD,34955,3794,"Milwaukee, WI",$2871 below market
a202,2023 Volkswagen Golf R 2.0T 4Motion AWD,50725,1916,"Milwaukee, WI",$3623 below market
a203,2020 Porsche Taycan Turbo AWD,93988,32700,"Milwaukee, WI",$8725 below market
a204,2020 Kia Optima SE FWD,19999,30085,"Waukegan, IL",$2662 below market
a205,2022 Toyota Camry Hybrid LE FWD,29999,27055,"Waukegan, IL",$1926 below market
a206,2021 Cadillac XT4 Sport AWD,34999,17477,"Saukville, WI",$3290 below market
a207,2021 Honda Accord Hybrid Touring FWD,30500,24401,"Gurnee, IL",$3262 below market
a208,2016 Nissan Rogue S FWD,9990,101100,"Gurnee, IL",$3097 below market
a209,2022 Ford E-Series Chassis E-350 SD Cutaway DRW RWD,49963,15257,"Fort Atkinson, WI",$1248 below market
a210,2022 GMC Sierra 1500 Elevation Crew Cab 4WD,49495,9138,"Milwaukee, WI",$27 below market
a211,2021 Nissan Rogue Sport S AWD,18236,61369,"Oak Creek, WI",$1937 below market
a212,2020 Volkswagen Tiguan SEL 4Motion,30990,17891,"Franklin, WI",$736 above market
a213,2004 Cadillac XLR RWD,20499,49495,"Brown Deer, WI",$4116 below market
a214,2017 RAM 3500 Laramie Crew Cab LB DRW 4WD,48951,87237,"Milwaukee, WI",$3663 below market
a215,2010 MINI Cooper Base Convertible,5995,94359,"Milwaukee, WI",$2945 below market
a216,2018 Ford Escape S FWD,14995,73707,"Plymouth, WI",$1562 below market
a217,2021 Ford F-150 XLT SuperCrew 4WD,40995,12652,"Plymouth, WI",$3773 below market
a218,2021 Honda Passport Elite AWD,37585,13332,"Milwaukee, WI",$2187 below market
a219,2021 BMW X3 xDrive30e AWD,41965,15637,"Milwaukee, WI",$2672 below market
a220,2020 Ford Ranger XL SuperCab 4WD,19580,133189,"Watertown, WI",$2291 below market
a221,2019 Ford Escape SE AWD,20455,36178,"Kenosha, WI",$1698 below market
a222,2017 Jeep Wrangler Unlimited Sport 4WD,28264,29282,"Greenfield, WI",$2328 below market
a223,2021 Volkswagen Jetta S FWD,18500,41000,"Oostburg, WI",$1613 below market
a224,2019 Mercedes-Benz C-Class C 300 4MATIC AWD,28990,27213,"Oconomowoc, WI",$2571 below market
a225,2015 Chevrolet Camaro 2SS Convertible RWD,27999,39350,"Saukville, WI",$2487 below market
a226,2021 Cadillac XT4 Sport AWD,34999,17477,"Saukville, WI",$3290 below market
a227,2022 Chevrolet Silverado 1500 LT Crew Cab 4WD,40999,3723,"Saukville, WI",$4665 below market
a228,2019 Chevrolet Bolt EV LT FWD,21649,18130,"Plymouth, WI",$95 above market
a229,2021 Lexus NX Hybrid 300h AWD,41333,11976,"Milwaukee, WI",$1371 below market
a230,2019 Jeep Grand Cherokee High Altitude 4WD,35241,18450,"Plymouth, WI",$3797 below market
a231,2012 Chevrolet Captiva Sport 2LS,8537,91544,"Plymouth, WI",$1486 below market
a232,2020 Ford F-150 XLT SuperCrew 4WD,29789,67136,"Gurnee, IL",$4872 below market
a233,2015 Chevrolet Camaro 2SS Convertible RWD,27999,39350,"Saukville, WI",$2487 below market
a234,2021 Chevrolet Silverado 1500 LT Trail Boss Crew Cab 4WD,45993,22359,"Cedarburg, WI",$2748 below market
a235,2022 Chevrolet Express Chassis 3500 Cutaway 177,49900,7621,"Cedarburg, WI",$4248 below market
a236,2021 Volkswagen Tiguan SE 4Motion,26713,22075,"Milwaukee, WI",$2034 below market
a237,2022 GMC Terrain SLE AWD,27000,19214,"Plymouth, WI",$2606 below market
a238,2020 Ford F-250 Super Duty Lariat Crew Cab LB 4WD,61103,50774,"Plymouth, WI",$4804 below market
a239,2021 Jeep Grand Cherokee L Overland 4WD,49179,23566,"Plymouth, WI",$3478 below market
a240,2013 RAM 1500 Express Crew Cab 4WD,18400,86082,"Plymouth, WI",$2485 below market
a241,2015 RAM 1500 Laramie Longhorn Crew Cab 4WD,25292,99786,"Plymouth, WI",$2479 below market
a242,2020 RAM 1500 Limited Crew Cab 4WD,45228,60517,"Plymouth, WI",$2909 below market
a243,2022 Mercedes-Benz GLC-Class GLC 300 4MATIC SUV AWD,39999,6356,"Milwaukee, WI",$5986 below market
a244,2019 Lexus RX Hybrid 450h AWD,42066,38079,"Milwaukee, WI",$2306 below market
a245,2022 Lexus RX Hybrid 450h AWD,56448,1642,"Milwaukee, WI",$2638 below market
a246,2012 Chevrolet Impala LT Fleet FWD,6495,148288,"Fort Atkinson, WI",$1583 below market
a247,2016 BMW M4 Convertible RWD,35700,76950,"Kenosha, WI",$1550 below market
a248,2015 Hyundai Santa Fe GLS AWD,10000,159491,"West Allis, WI",$1091 below market
a249,2021 Toyota Tacoma TRD Sport Double Cab 4WD,36277,56499,"West Bend, WI",$466 below market
a250,2020 Ford Edge SEL AWD,25490,67519,"Mequon, WI",$513 above market
a251,2004 Cadillac XLR RWD,20499,49495,"Brown Deer, WI",$4116 below market
a252,2017 RAM 3500 Laramie Crew Cab LB DRW 4WD,48951,87237,"Milwaukee, WI",$3663 below market
a253,2010 MINI Cooper Base Convertible,5995,94359,"Milwaukee, WI",$2945 below market
a254,2018 Ford Escape S FWD,14995,73707,"Plymouth, WI",$1562 below market
a255,2021 Ford F-150 XLT SuperCrew 4WD,40995,12652,"Plymouth, WI",$3773 below market
a256,2021 Honda Passport Elite AWD,37585,13332,"Milwaukee, WI",$2187 below market
a257,2021 BMW X3 xDrive30e AWD,41965,15637,"Milwaukee, WI",$2672 below market
a258,2020 Ford Ranger XL SuperCab 4WD,19580,133189,"Watertown, WI",$2291 below market
a259,2019 Ford Escape SE AWD,20455,36178,"Kenosha, WI",$1698 below market
a260,2017 Jeep Wrangler Unlimited Sport 4WD,28264,29282,"Greenfield, WI",$2328 below market
a261,2021 Volkswagen Jetta S FWD,18500,41000,"Oostburg, WI",$1613 below market
a262,2019 Mercedes-Benz C-Class C 300 4MATIC AWD,28990,27213,"Oconomowoc, WI",$2571 below market
a263,2015 Chevrolet Camaro 2SS Convertible RWD,27999,39350,"Saukville, WI",$2487 below market
a264,2021 Cadillac XT4 Sport AWD,34999,17477,"Saukville, WI",$3290 below market
a265,2022 Chevrolet Silverado 1500 LT Crew Cab 4WD,40999,3723,"Saukville, WI",$4665 below market
a266,2021 Ford F-150 Lariat SuperCrew 4WD,47990,58048,"Milwaukee, WI",$12 below market
a267,2020 Lexus RX 350 AWD,42949,24874,"Milwaukee, WI",$1541 below market
a268,2020 Chevrolet Equinox 1.5T LT FWD,22795,34346,"Milwaukee, WI",$768 below market
a269,2021 Ford F-150 XLT SuperCrew 4WD,41488,54600,"Milwaukee, WI",$1213 below market
a270,2016 Ford F-150 XLT SuperCrew 4WD,23999,91455,"Random Lake, WI",$2500 below market
a271,2022 Chevrolet Equinox LT FWD with 1LT,25500,11885,"Waukesha, WI",$1720 below market
a272,2022 Ford F-150 XLT SuperCrew 4WD,44995,23202,"Plymouth, WI",$4813 below market
a273,2021 Ford F-150 XLT SuperCrew 4WD,40995,12652,"Plymouth, WI",$3773 below market
a274,2017 Jeep Wrangler Unlimited Sport 4WD,28264,29282,"Greenfield, WI",$2328 below market
a275,2007 Chevrolet Silverado 1500 1LT Extended Cab 4WD,4500,201000,"Jackson, WI",$2231 below market
a276,2021 Jeep Grand Cherokee L Summit Reserve 4WD,47999,32695,"West Allis, WI",$3854 below market
a277,2020 Ford Ranger XL SuperCab 4WD,19580,133189,"Watertown, WI",$2291 below market
a278,2020 Chevrolet Equinox 2.0T LT AWD,21895,40548,"Milwaukee, WI",$2144 below market
a279,2018 Chevrolet Camaro 1LT Coupe RWD,23395,47519,"Milwaukee, WI",$2160 below market
a280,2022 Ford Bronco Outer Banks Advanced 4-Door 4WD,56900,14446,"West Bend, WI",$5246 below market
a281,2020 Ford F-150 XLT SuperCrew 4WD,29789,67136,"Gurnee, IL",$4872 below market
a282,2018 Ford Escape SEL AWD,16899,63169,"Gurnee, IL",$2596 below market
a283,2022 GMC Terrain SLE AWD,27000,7826,"Plymouth, WI",$3568 below market
a284,2022 GMC Terrain SLE AWD,27000,19214,"Plymouth, WI",$2606 below market
a285,2021 Volvo XC40 T5 R-Design AWD,37273,23769,"Waukesha, WI",$1430 below market
a286,2015 Scion tC,15595,51025,"Milwaukee, WI",$978 below market
a287,2018 Volkswagen Tiguan Limited 4Motion AWD,18997,49064,"Milwaukee, WI",$459 below market
a288,2017 Chevrolet Silverado 2500HD LT Crew Cab 4WD,33000,108306,"Plymouth, WI",$1300 below market
